Post Code,Name,State,Suburb Unique ID,Closest City,Distance to CBD (km),Time to CBD,Distance (number),Hip,Family,Affluence,Lifestyle,Convenience,Tranquility,Communication,Community,Listings Houses Latest Month,Listings Houses 12M Prior
3377,Shays Flat,Vic,3377Shays Flat,Ballarat,96.0 km,1 hour 10 mins,96,7,8,4,7,6,9,5,9,92,76
3377,Warrak,Vic,3377Warrak,Ballarat,96.0 km,1 hour 10 mins,96,6,7,5,7,6,9,5,9,92,76
3378,Tatyoon,Vic,3378Tatyoon,Ballarat,91.7 km,1 hour 7 mins,92,,,,,,,,,0,0
3378,Yalla Y Poora,Vic,3378Yalla Y Poora,Ballarat,91.7 km,1 hour 7 mins,92,,,,,,,,,0,0
3379,Berrambool,Vic,3379Berrambool,Warrnambool,117 km,1 hour 30 mins,117,,,,,,,,,4,5
3379,Bornes Hill,Vic,3379Bornes Hill,Warrnambool,117 km,1 hour 30 mins,117,6,8,4,7,6,9,6,9,4,5
3379,Chatsworth,Vic,3379Chatsworth,Warrnambool,117 km,1 hour 30 mins,117,6,8,5,7,6,9,5,10,4,5
3379,Mafeking,Vic,3379Mafeking,Warrnambool,117 km,1 hour 30 mins,117,,,,,,,,,4,5
3379,Stavely,Vic,3379Stavely,Warrnambool,117 km,1 hour 30 mins,117,6,8,4,7,6,9,6,9,4,5
3379,Watgania,Vic,3379Watgania,Warrnambool,117 km,1 hour 30 mins,117,,,,,,,,,4,5
3379,Wickliffe,Vic,3379Wickliffe,Warrnambool,117 km,1 hour 30 mins,117,6,7,5,7,6,9,9,9,4,5
3379,Willaura,Vic,3379Willaura,Warrnambool,117 km,1 hour 30 mins,117,6,8,4,7,6,9,6,9,4,5
3379,Willaura North,Vic,3379Willaura North,Warrnambool,117 km,1 hour 30 mins,117,6,8,4,7,6,9,6,9,4,5
3380,Bellellen,Vic,3380Bellellen,Ballarat,122 km,1 hour 26 mins,122,7,9,6,8,7,9,7,10,52,75
3380,Bridge Inn,Vic,3380Bridge Inn,Ballarat,122 km,1 hour 26 mins,122,,,,,,,,,52,75
3380,Mokepilly,Vic,3380Mokepilly,Ballarat,122 km,1 hour 26 mins,122,7,9,6,8,7,9,7,10,52,75
3380,Stawell,Vic,3380Stawell,Ballarat,122 km,1 hour 26 mins,122,7,7,3,8,7,9,9,9,52,75
3380,Stawell West,Vic,3380Stawell West,Ballarat,122 km,1 hour 26 mins,122,7,7,3,8,7,9,9,9,52,75
3380,Winjallok,Vic,3380Winjallok,Ballarat,122 km,1 hour 26 mins,122,6,7,5,7,6,9,5,9,52,75
3381,Barkly,Vic,3381Barkly,Ballarat,133 km,1 hour 38 mins,133,7,,4,7,6,9,5,10,20,24
3381,Bellellen,Vic,3381Bellellen,Ballarat,133 km,1 hour 38 mins,133,7,9,6,8,7,9,7,10,20,24
3381,Bellfield,Vic,3381Bellfield,Ballarat,133 km,1 hour 38 mins,133,7,9,5,8,9,8,9,9,20,24
3381,Black Range,Vic,3381Black Range,Ballarat,133 km,1 hour 38 mins,133,7,8,6,8,7,9,8,9,20,24
3381,Bolangum,Vic,3381Bolangum,Ballarat,133 km,1 hour 38 mins,133,6,7,5,7,6,9,5,10,20,24
3381,Callawadda,Vic,3381Callawadda,Ballarat,133 km,1 hour 38 mins,133,6,8,5,7,6,9,5,10,20,24
3381,Campbells Bridge,Vic,3381Campbells Bridge,Ballarat,133 km,1 hour 38 mins,133,6,8,5,7,6,9,5,10,20,24
3381,Concongella,Vic,3381Concongella,Ballarat,133 km,1 hour 38 mins,133,6,8,5,7,6,9,5,10,20,24
3381,Deep Lead,Vic,3381Deep Lead,Ballarat,133 km,1 hour 38 mins,133,6,8,5,8,6,9,5,10,20,24
3381,Fyans Creek,Vic,3381Fyans Creek,Ballarat,133 km,1 hour 38 mins,133,7,9,6,8,7,9,7,10,20,24
3381,Germania,Vic,3381Germania,Ballarat,133 km,1 hour 38 mins,133,6,8,5,8,6,9,5,10,20,24
3381,Greens Creek,Vic,3381Greens Creek,Ballarat,133 km,1 hour 38 mins,133,6,8,5,7,6,9,5,10,20,24
3381,Halls Gap,Vic,3381Halls Gap,Ballarat,133 km,1 hour 38 mins,133,7,9,6,8,7,9,7,10,20,24
3381,Illawarra,Vic,3381Illawarra,Ballarat,133 km,1 hour 38 mins,133,7,7,3,8,7,9,9,9,20,24
3381,Joel Joel,Vic,3381Joel Joel,Ballarat,133 km,1 hour 38 mins,133,6,8,5,7,6,9,5,10,20,24
3381,Joel South,Vic,3381Joel South,Ballarat,133 km,1 hour 38 mins,133,6,8,5,7,6,9,5,10,20,24
3381,Kanya,Vic,3381Kanya,Ballarat,133 km,1 hour 38 mins,133,6,7,5,7,6,9,5,9,20,24
3381,Lake Fyans,Vic,3381Lake Fyans,Ballarat,133 km,1 hour 38 mins,133,7,9,6,8,7,9,7,10,20,24
3381,Lake Lonsdale,Vic,3381Lake Lonsdale,Ballarat,133 km,1 hour 38 mins,133,7,9,6,8,7,9,7,10,20,24
3381,Lubeck,Vic,3381Lubeck,Ballarat,133 km,1 hour 38 mins,133,6,8,3,8,6,9,9,9,20,24
3381,Mokepilly,Vic,3381Mokepilly,Ballarat,133 km,1 hour 38 mins,133,7,9,6,8,7,9,7,10,20,24
3381,Morrl Morrl,Vic,3381Morrl Morrl,Ballarat,133 km,1 hour 38 mins,133,6,8,5,7,6,9,5,10,20,24
3381,Mount Dryden,Vic,3381Mount Dryden,Ballarat,133 km,1 hour 38 mins,133,,,,,,,,,20,24
3381,Paradise,Vic,3381Paradise,Ballarat,133 km,1 hour 38 mins,133,6,7,5,7,6,9,5,9,20,24
3381,Pomonal,Vic,3381Pomonal,Ballarat,133 km,1 hour 38 mins,133,7,8,7,8,6,9,8,10,20,24
3381,Rostron,Vic,3381Rostron,Ballarat,133 km,1 hour 38 mins,133,6,7,5,7,6,9,5,9,20,24
3381,Wal Wal,Vic,3381Wal Wal,Ballarat,133 km,1 hour 38 mins,133,6,8,5,7,6,9,5,10,20,24
3381,Wallaloo,Vic,3381Wallaloo,Ballarat,133 km,1 hour 38 mins,133,6,7,5,7,6,9,5,10,20,24
3381,Wallaloo East,Vic,3381Wallaloo East,Ballarat,133 km,1 hour 38 mins,133,6,7,5,7,6,9,5,9,20,24
3384,Barkly,Vic,3384Barkly,Ballarat,109 km,1 hour 22 mins,109,7,,4,7,6,9,5,10,5,12
3384,Concongella,Vic,3384Concongella,Ballarat,109 km,1 hour 22 mins,109,6,8,5,7,6,9,5,10,5,12
3384,Frenchmans,Vic,3384Frenchmans,Ballarat,109 km,1 hour 22 mins,109,7,,4,7,6,9,5,10,5,12
3384,Joel Joel,Vic,3384Joel Joel,Ballarat,109 km,1 hour 22 mins,109,6,8,5,7,6,9,5,10,5,12
3384,Joel South,Vic,3384Joel South,Ballarat,109 km,1 hour 22 mins,109,6,8,5,7,6,9,5,10,5,12
3384,Landsborough,Vic,3384Landsborough,Ballarat,109 km,1 hour 22 mins,109,7,,4,7,6,9,5,10,5,12
3384,Landsborough West,Vic,3384Landsborough West,Ballarat,109 km,1 hour 22 mins,109,,,,,,,,,5,12
3384,Navarre,Vic,3384Navarre,Ballarat,109 km,1 hour 22 mins,109,7,,4,7,6,9,5,10,5,12
3384,Shays Flat,Vic,3384Shays Flat,Ballarat,109 km,1 hour 22 mins,109,7,8,4,7,6,9,5,9,5,12
3384,Tulkara,Vic,3384Tulkara,Ballarat,109 km,1 hour 22 mins,109,6,8,5,7,6,9,5,10,5,12
3384,Wattle Creek,Vic,3384Wattle Creek,Ballarat,109 km,1 hour 22 mins,109,,,,,,,,,5,12
3385,Dadswells Bridge,Vic,3385Dadswells Bridge,Ballarat,146 km,1 hour 41 mins,146,6,7,7,8,6,9,5,10,2,2
3385,Deep Lead,Vic,3385Deep Lead,Ballarat,146 km,1 hour 41 mins,146,6,8,5,8,6,9,5,10,2,2
3385,Glenorchy,Vic,3385Glenorchy,Ballarat,146 km,1 hour 41 mins,146,6,8,5,7,6,9,5,10,2,2
3385,Ledcourt,Vic,3385Ledcourt,Ballarat,146 km,1 hour 41 mins,146,,,,,,,,,2,2
3385,Lubeck,Vic,3385Lubeck,Ballarat,146 km,1 hour 41 mins,146,6,8,3,8,6,9,9,9,2,2
3385,Riachella,Vic,3385Riachella,Ballarat,146 km,1 hour 41 mins,146,6,8,5,7,6,9,5,10,2,2
3385,Roses Gap,Vic,3385Roses Gap,Ballarat,146 km,1 hour 41 mins,146,,,,,,,,,2,2
3385,Wal Wal,Vic,3385Wal Wal,Ballarat,146 km,1 hour 41 mins,146,6,8,5,7,6,9,5,10,2,2
3387,Bolangum,Vic,3387Bolangum,Bendigo,144 km,1 hour 47 mins,144,6,7,5,7,6,9,5,10,2,0
3387,Callawadda,Vic,3387Callawadda,Ballarat,142 km,1 hour 48 mins,142,6,8,5,7,6,9,5,10,2,0
3387,Campbells Bridge,Vic,3387Campbells Bridge,Ballarat,142 km,1 hour 48 mins,142,6,8,5,7,6,9,5,10,2,0
3387,Germania,Vic,3387Germania,Ballarat,142 km,1 hour 48 mins,142,6,8,5,8,6,9,5,10,2,0
3387,Greens Creek,Vic,3387Greens Creek,Ballarat,142 km,1 hour 48 mins,142,6,8,5,7,6,9,5,10,2,0
3387,Kanya,Vic,3387Kanya,Bendigo,142 km,1 hour 46 mins,142,6,7,5,7,6,9,5,9,2,0
3387,Marnoo,Vic,3387Marnoo,Bendigo,144 km,1 hour 41 mins,144,6,7,5,7,6,9,5,10,2,0
3387,Marnoo West,Vic,3387Marnoo West,Bendigo,158 km,1 hour 54 mins,158,,,,,,,,,2,0
3387,Morrl Morrl,Vic,3387Morrl Morrl,Ballarat,142 km,1 hour 48 mins,142,6,8,5,7,6,9,5,10,2,0
3387,Wallaloo,Vic,3387Wallaloo,Bendigo,151 km,1 hour 49 mins,151,6,7,5,7,6,9,5,10,2,0
3387,Wallaloo East,Vic,3387Wallaloo East,Ballarat,142 km,1 hour 48 mins,142,6,7,5,7,6,9,5,9,2,0
3388,Banyena,Vic,3388Banyena,Bendigo,166 km,1 hour 58 mins,166,6,7,5,7,6,9,5,10,4,7
3388,Rupanyup,Vic,3388Rupanyup,Bendigo,166 km,1 hour 58 mins,166,6,7,5,7,6,9,6,9,4,7
3390,Kewell,Vic,3390Kewell,Bendigo,181 km,2 hours 8 mins,181,6,7,4,7,6,9,6,9,7,7
3390,Murtoa,Vic,3390Murtoa,Bendigo,181 km,2 hours 8 mins,181,6,8,3,8,6,9,9,9,7,7
3391,Brim,Vic,3391Brim,Bendigo,222 km,2 hours 35 mins,222,6,8,4,8,6,9,5,9,0,0
3392,Boolite,Vic,3392Boolite,Bendigo,177 km,2 hours 6 mins,177,6,7,4,7,6,9,6,9,2,3
3392,Minyip,Vic,3392Minyip,Bendigo,175 km,2 hours 4 mins,175,6,7,4,7,6,9,6,9,2,3
3392,Sheep Hills,Vic,3392Sheep Hills,Bendigo,175 km,2 hours 4 mins,175,6,7,4,7,6,9,6,9,2,3
3393,Ailsa,Vic,3393Ailsa,Bendigo,203 km,2 hours 22 mins,203,6,8,3,8,7,9,9,9,19,29
3393,Angip,Vic,3393Angip,Bendigo,203 km,2 hours 22 mins,203,,,,,,,,,19,29
3393,Aubrey,Vic,3393Aubrey,Bendigo,203 km,2 hours 22 mins,203,6,8,3,8,7,9,9,9,19,29
3393,Bangerang,Vic,3393Bangerang,Bendigo,203 km,2 hours 22 mins,203,6,8,3,8,7,9,9,9,19,29
3393,Cannum,Vic,3393Cannum,Bendigo,203 km,2 hours 22 mins,203,6,8,3,8,7,9,9,9,19,29
3393,Crymelon,Vic,3393Crymelon,Bendigo,203 km,2 hours 22 mins,203,,,,,,,,,19,29
3393,Kellalac,Vic,3393Kellalac,Bendigo,203 km,2 hours 22 mins,203,6,8,3,8,7,9,9,9,19,29
3393,Lah,Vic,3393Lah,Bendigo,203 km,2 hours 22 mins,203,,,,,,,,,19,29
3393,Warracknabeal,Vic,3393Warracknabeal,Bendigo,203 km,2 hours 22 mins,203,6,8,3,8,7,9,9,9,19,29
3393,Wilkur,Vic,3393Wilkur,Bendigo,203 km,2 hours 22 mins,203,6,8,3,8,7,9,9,9,19,29
3393,Willenabrina,Vic,3393Willenabrina,Bendigo,203 km,2 hours 22 mins,203,6,8,4,8,6,9,5,9,19,29
3395,Beulah,Vic,3395Beulah,Bendigo,227 km,2 hours 40 mins,227,6,7,4,7,6,9,6,9,6,2
3395,Kenmare,Vic,3395Kenmare,Bendigo,227 km,2 hours 40 mins,227,6,8,4,7,7,9,9,9,6,2
3395,Reedy Dam,Vic,3395Reedy Dam,Bendigo,195 km,2 hours 15 mins,195,,,,,,,,,6,2
3395,Rosebery,Vic,3395Rosebery,Mildura,205 km,2 hours 16 mins,205,,,,,,,,,6,2
3396,Hopetoun,Vic,3396Hopetoun,Mildura,194 km,2 hours 8 mins,194,7,7,3,8,7,9,5,9,2,10
3396,Hopevale,Vic,3396Hopevale,Mildura,194 km,2 hours 8 mins,194,,,,,,,,,2,10
3396,Yarto,Vic,3396Yarto,Mildura,194 km,2 hours 8 mins,194,,,,,,,,,2,10
3399,Jung,Vic,3399Jung,Ballarat,195 km,2 hours 14 mins,195,6,8,5,8,6,9,5,10,0,0
3399,Longerenong,Vic,3399Longerenong,Ballarat,195 km,2 hours 14 mins,195,6,8,5,8,6,9,5,10,0,0
3400,Brimpaen,Vic,3400Brimpaen,Ballarat,187 km,2 hours 8 mins,187,6,7,7,8,6,9,5,9,115,152
3400,Horsham,Vic,3400Horsham,Ballarat,187 km,2 hours 8 mins,187,7,8,5,8,8,8,9,9,115,152
3400,Horsham West,Vic,3400Horsham West,Ballarat,187 km,2 hours 8 mins,187,7,8,5,8,8,8,9,9,115,152
3400,St Helens Plains,Vic,3400St Helens Plains,Ballarat,187 km,2 hours 8 mins,187,,,,,,,,,115,152
3400,Wartook,Vic,3400Wartook,Ballarat,187 km,2 hours 8 mins,187,6,7,7,8,6,10,5,10,115,152
3400,Wonwondah East,Vic,3400Wonwondah East,Ballarat,187 km,2 hours 8 mins,187,,,,,,,,,115,152
3400,Wonwondah South,Vic,3400Wonwondah South,Ballarat,187 km,2 hours 8 mins,187,,,,,,,,,115,152
3401,Blackheath,Vic,3401Blackheath,Warrnambool,209 km,2 hours 23 mins,209,6,8,5,8,6,9,5,9,21,25
3401,Brimpaen,Vic,3401Brimpaen,Warrnambool,188 km,2 hours 6 mins,188,6,7,7,8,6,9,5,9,21,25
3401,Bungalally,Vic,3401Bungalally,Warrnambool,209 km,2 hours 23 mins,209,6,8,6,7,6,9,5,10,21,25
3401,Cherrypool,Vic,3401Cherrypool,Warrnambool,209 km,2 hours 23 mins,209,6,8,8,7,6,9,5,9,21,25
3401,Clear Lake,Vic,3401Clear Lake,Warrnambool,209 km,2 hours 23 mins,209,7,9,7,8,6,9,5,9,21,25
3401,Connangorach,Vic,3401Connangorach,Warrnambool,209 km,2 hours 23 mins,209,,,,,,,,,21,25
3401,Dahlen,Vic,3401Dahlen,Warrnambool,209 km,2 hours 23 mins,209,,,,,,,,,21,25
3401,Dooen,Vic,3401Dooen,Warrnambool,209 km,2 hours 23 mins,209,7,8,5,8,7,9,9,10,21,25
3401,Douglas,Vic,3401Douglas,Warrnambool,209 km,2 hours 23 mins,209,6,8,8,7,6,9,5,9,21,25
3401,Drung,Vic,3401Drung,Warrnambool,209 km,2 hours 23 mins,209,6,8,6,7,6,9,5,10,21,25
3401,Green Lake,Vic,3401Green Lake,Warrnambool,209 km,2 hours 23 mins,209,,,,,,,,,21,25
3401,Gymbowen,Vic,3401Gymbowen,Warrnambool,209 km,2 hours 23 mins,209,6,8,5,7,6,9,8,9,21,25
3401,Haven,Vic,3401Haven,Warrnambool,209 km,2 hours 23 mins,209,7,8,7,8,6,9,9,9,21,25
3401,Horsham,Vic,3401Horsham,Warrnambool,209 km,2 hours 23 mins,209,7,8,5,8,8,8,9,9,21,25
3401,Jallumba,Vic,3401Jallumba,Warrnambool,209 km,2 hours 23 mins,209,,,,,,,,,21,25
3401,Jilpanger,Vic,3401Jilpanger,Warrnambool,209 km,2 hours 23 mins,209,7,9,7,8,6,9,5,9,21,25
3401,Jung,Vic,3401Jung,Ballarat,211 km,2 hours 27 mins,211,6,8,5,8,6,9,5,10,21,25
3401,Kalkee,Vic,3401Kalkee,Warrnambool,209 km,2 hours 23 mins,209,6,8,5,8,6,9,5,9,21,25
3401,Kanagulk,Vic,3401Kanagulk,Warrnambool,209 km,2 hours 23 mins,209,6,7,7,8,6,9,5,9,21,25
3401,Karnak,Vic,3401Karnak,Warrnambool,209 km,2 hours 23 mins,209,6,8,5,7,6,9,8,9,21,25
3401,Laharum,Vic,3401Laharum,Warrnambool,209 km,2 hours 23 mins,209,6,7,7,8,6,10,5,10,21,25
3401,Longerenong,Vic,3401Longerenong,Ballarat,211 km,2 hours 27 mins,211,6,8,5,8,6,9,5,10,21,25
3401,Lower Norton,Vic,3401Lower Norton,Warrnambool,209 km,2 hours 23 mins,209,6,8,7,8,6,10,5,10,21,25
3401,Mckenzie Creek,Vic,3401Mckenzie Creek,Warrnambool,209 km,2 hours 23 mins,209,6,8,7,8,6,10,5,10,21,25
3401,Miga Lake,Vic,3401Miga Lake,Warrnambool,209 km,2 hours 23 mins,209,6,8,8,7,6,9,5,9,21,25
3401,Mitre,Vic,3401Mitre,Warrnambool,209 km,2 hours 23 mins,209,6,9,7,7,6,9,6,10,21,25
3401,Mockinya,Vic,3401Mockinya,Warrnambool,209 km,2 hours 23 mins,209,,,,,,,,,21,25
3401,Murra Warra,Vic,3401Murra Warra,Warrnambool,209 km,2 hours 23 mins,209,6,8,5,8,6,9,5,9,21,25
3401,Noradjuha,Vic,3401Noradjuha,Warrnambool,209 km,2 hours 23 mins,209,7,9,7,8,6,9,5,9,21,25
3401,Nurcoung,Vic,3401Nurcoung,Warrnambool,209 km,2 hours 23 mins,209,6,8,5,7,6,9,8,9,21,25
3401,Nurrabiel,Vic,3401Nurrabiel,Warrnambool,209 km,2 hours 23 mins,209,6,7,7,8,6,9,5,9,21,25
3401,Pimpinio,Vic,3401Pimpinio,Warrnambool,209 km,2 hours 23 mins,209,6,8,5,8,6,9,5,9,21,25
3401,Quantong,Vic,3401Quantong,Warrnambool,209 km,2 hours 23 mins,209,6,9,7,8,6,9,5,10,21,25
3401,Remlaw,Vic,3401Remlaw,Warrnambool,209 km,2 hours 23 mins,209,,,,,,,,,21,25
3401,Riverside,Vic,3401Riverside,Warrnambool,209 km,2 hours 23 mins,209,7,8,5,8,7,9,9,10,21,25
3401,Rocklands,Vic,3401Rocklands,Warrnambool,209 km,2 hours 23 mins,209,6,8,8,7,6,9,5,9,21,25
3401,St Helens Plains,Vic,3401St Helens Plains,Ballarat,211 km,2 hours 27 mins,211,,,,,,,,,21,25
3401,Telangatuk East,Vic,3401Telangatuk East,Warrnambool,209 km,2 hours 23 mins,209,6,7,7,8,6,9,5,9,21,25
3401,Tooan,Vic,3401Tooan,Warrnambool,209 km,2 hours 23 mins,209,7,9,7,8,6,9,5,9,21,25
3401,Toolondo,Vic,3401Toolondo,Warrnambool,209 km,2 hours 23 mins,209,7,9,7,8,6,9,5,9,21,25
3401,Vectis,Vic,3401Vectis,Warrnambool,209 km,2 hours 23 mins,209,7,8,6,8,7,9,5,10,21,25
3401,Wail,Vic,3401Wail,Ballarat,211 km,2 hours 27 mins,211,6,8,5,8,6,9,5,9,21,25
3401,Wallup,Vic,3401Wallup,Warrnambool,209 km,2 hours 23 mins,209,,,,,,,,,21,25
3401,Wartook,Vic,3401Wartook,Ballarat,211 km,2 hours 27 mins,211,6,7,7,8,6,10,5,10,21,25
3401,Wombelano,Vic,3401Wombelano,Warrnambool,209 km,2 hours 23 mins,209,6,8,8,7,6,9,5,9,21,25
3401,Wonwondah,Vic,3401Wonwondah,Warrnambool,209 km,2 hours 23 mins,209,6,7,7,8,6,10,5,10,21,25
3401,Zumsteins,Vic,3401Zumsteins,Warrnambool,209 km,2 hours 23 mins,209,7,9,6,8,7,9,7,10,21,25
3402,Horsham,Vic,3402Horsham,Ballarat,127 km,1 hour 34 mins,127,7,8,5,8,8,8,9,9,0,0
3407,Balmoral,Vic,3407Balmoral,Warrnambool,155 km,1 hour 50 mins,155,6,8,6,7,6,9,6,9,7,6
3407,Englefield,Vic,3407Englefield,Warrnambool,155 km,1 hour 50 mins,155,,,,,,,,,7,6
3407,Gatum,Vic,3407Gatum,Warrnambool,155 km,1 hour 50 mins,155,6,8,8,7,6,9,5,9,7,6
3407,Pigeon Ponds,Vic,3407Pigeon Ponds,Warrnambool,155 km,1 hour 50 mins,155,6,8,7,7,6,9,5,9,7,6
3407,Vasey,Vic,3407Vasey,Warrnambool,155 km,1 hour 50 mins,155,6,8,8,7,6,9,5,9,7,6
3409,Arapiles,Vic,3409Arapiles,Warrnambool,237 km,2 hours 41 mins,237,6,9,7,7,6,9,6,10,3,6
3409,Clear Lake,Vic,3409Clear Lake,Warrnambool,207 km,2 hours 23 mins,207,7,9,7,8,6,9,5,9,3,6
3409,Douglas,Vic,3409Douglas,Warrnambool,194 km,2 hours 14 mins,194,6,8,8,7,6,9,5,9,3,6
3409,Duchembegarra,Vic,3409Duchembegarra,Ballarat,223 km,2 hours 36 mins,223,6,9,7,7,6,9,6,10,3,6
3409,Grass Flat,Vic,3409Grass Flat,Warrnambool,239 km,2 hours 45 mins,239,,,,,,,,,3,6
3409,Jilpanger,Vic,3409Jilpanger,Warrnambool,226 km,2 hours 42 mins,226,7,9,7,8,6,9,5,9,3,6
3409,Miga Lake,Vic,3409Miga Lake,Warrnambool,222 km,2 hours 32 mins,222,6,8,8,7,6,9,5,9,3,6
3409,Mitre,Vic,3409Mitre,Warrnambool,234 km,2 hours 43 mins,234,6,9,7,7,6,9,6,10,3,6
3409,Natimuk,Vic,3409Natimuk,Warrnambool,239 km,2 hours 45 mins,239,6,9,7,7,6,9,6,10,3,6
3409,Noradjuha,Vic,3409Noradjuha,Warrnambool,215 km,2 hours 27 mins,215,7,9,7,8,6,9,5,9,3,6
3409,Tooan,Vic,3409Tooan,Warrnambool,234 km,2 hours 39 mins,234,7,9,7,8,6,9,5,9,3,6
3409,Wombelano,Vic,3409Wombelano,Warrnambool,204 km,2 hours 25 mins,204,6,8,8,7,6,9,5,9,3,6
3412,Goroke,Vic,3412Goroke,Warrnambool,262 km,3 hours 9 mins,262,6,8,5,7,6,9,8,9,0,2
3413,Minimay,Vic,3413Minimay,Warrnambool,262 km,3 hours 1 min,262,6,8,6,8,6,9,5,10,1,1
3413,Neuarpurr,Vic,3413Neuarpurr,Warrnambool,262 km,3 hours 1 min,262,6,8,6,8,6,9,5,10,1,1
3413,Ozenkadnook,Vic,3413Ozenkadnook,Warrnambool,262 km,3 hours 1 min,262,6,8,5,7,6,9,8,9,1,1
3413,Peronne,Vic,3413Peronne,Warrnambool,262 km,3 hours 1 min,262,6,8,6,8,6,9,5,10,1,1
3414,Antwerp,Vic,3414Antwerp,Bendigo,227 km,2 hours 38 mins,227,6,8,4,7,6,9,6,9,7,11
3414,Dimboola,Vic,3414Dimboola,Bendigo,227 km,2 hours 38 mins,227,7,8,3,7,7,9,9,9,7,11
3414,Tarranyurk,Vic,3414Tarranyurk,Bendigo,227 km,2 hours 38 mins,227,6,8,4,7,6,9,6,9,7,11
3414,Wail,Vic,3414Wail,Bendigo,227 km,2 hours 38 mins,227,6,8,5,8,6,9,5,9,7,11
3415,Miram,Vic,3415Miram,Warrnambool,306 km,3 hours 29 mins,306,6,8,6,7,7,9,6,9,0,0
3415,Yarrunga,Vic,3415Yarrunga,Warrnambool,306 km,3 hours 29 mins,306,7,9,9,8,8,10,9,10,0,0
3418,Broughton,Vic,3418Broughton,Mildura,308 km,3 hours 28 mins,308,6,8,5,7,6,9,5,10,18,22
3418,Gerang Gerung,Vic,3418Gerang Gerung,Mildura,308 km,3 hours 28 mins,308,6,8,5,7,6,9,5,9,18,22
3418,Glenlee,Vic,3418Glenlee,Mildura,308 km,3 hours 28 mins,308,6,8,5,7,6,9,5,9,18,22
3418,Kiata,Vic,3418Kiata,Mildura,308 km,3 hours 28 mins,308,6,8,5,7,6,9,5,9,18,22
3418,Lawloit,Vic,3418Lawloit,Mildura,308 km,3 hours 28 mins,308,6,8,6,7,7,9,6,9,18,22
3418,Little Desert,Vic,3418Little Desert,Mildura,308 km,3 hours 28 mins,308,7,,1,8,7,8,4,8,18,22
3418,Lorquon,Vic,3418Lorquon,Mildura,308 km,3 hours 28 mins,308,6,8,5,7,6,9,5,10,18,22
3418,Netherby,Vic,3418Netherby,Mildura,308 km,3 hours 28 mins,308,6,8,5,7,6,9,5,10,18,22
3418,Nhill,Vic,3418Nhill,Mildura,308 km,3 hours 28 mins,308,6,7,3,8,7,9,9,9,18,22
3418,Yanac,Vic,3418Yanac,Mildura,308 km,3 hours 28 mins,308,6,8,5,7,6,9,5,10,18,22
3419,Kaniva,Vic,3419Kaniva,Mildura,365 km,4 hours 6 mins,365,6,8,6,7,7,9,6,9,10,5
3420,Lillimur,Vic,3420Lillimur,Warrnambool,314 km,3 hours 39 mins,314,6,,7,8,6,9,5,9,0,0
3420,Serviceton,Vic,3420Serviceton,Warrnambool,314 km,3 hours 39 mins,314,6,,7,8,6,9,5,9,0,0
3420,Telopea Downs,Vic,3420Telopea Downs,Warrnambool,314 km,3 hours 39 mins,314,7,,1,8,7,8,5,8,0,0
3423,Jeparit,Vic,3423Jeparit,Mildura,276 km,3 hours 4 mins,276,,,,,,,,,10,2
3423,Lake Hindmarsh,Vic,3423Lake Hindmarsh,Mildura,276 km,3 hours 4 mins,276,,,,,,,,,10,2
3424,Albacutya,Vic,3424Albacutya,Mildura,246 km,2 hours 52 mins,246,6,8,4,7,7,9,9,9,8,2
3424,Rainbow,Vic,3424Rainbow,Mildura,246 km,2 hours 52 mins,246,6,8,4,7,7,9,9,9,8,2
3424,Yaapeet,Vic,3424Yaapeet,Mildura,246 km,2 hours 52 mins,246,6,7,4,7,6,9,6,9,8,2
3427,Diggers Rest,Vic,3427Diggers Rest,Sunbury,8.2 km,10 mins,8,6,8,4,8,8,9,9,10,110,199
3427,Plumpton,Vic,3427Plumpton,Sunbury,8.2 km,10 mins,8,6,8,4,7,7,9,6,9,110,199
3428,Bulla,Vic,3428Bulla,Sunbury,19.1 km,22 mins,19,6,8,6,7,7,9,9,9,5,2
3429,Sunbury,Vic,3429Sunbury,Sunbury,2.9 km,5 mins,3,7,9,6,8,8,9,9,9,492,598
3429,Wildwood,Vic,3429Wildwood,Sunbury,2.9 km,5 mins,3,6,8,7,7,7,9,5,10,492,598
3430,Clarkefield,Vic,3430Clarkefield,Sunbury,21.0 km,21 mins,21,6,9,7,8,6,10,6,10,5,8
3431,Riddells Creek,Vic,3431Riddells Creek,Sunbury,18.8 km,19 mins,19,7,9,8,8,7,9,9,10,22,24
3432,Bolinda,Vic,3432Bolinda,Sunbury,28.5 km,25 mins,29,6,9,7,8,6,10,6,10,5,3
3433,Monegeetta,Vic,3433Monegeetta,Sunbury,25.0 km,23 mins,25,6,9,7,8,6,10,5,10,1,2
3434,Cherokee,Vic,3434Cherokee,Sunbury,32.5 km,29 mins,33,7,9,8,8,7,9,9,10,39,72
3434,Kerrie,Vic,3434Kerrie,Sunbury,32.5 km,29 mins,33,7,9,9,8,6,10,8,10,39,72
3434,Romsey,Vic,3434Romsey,Sunbury,32.5 km,29 mins,33,7,9,6,8,7,9,9,10,39,72
3434,Springfield,Vic,3434Springfield,Sunbury,32.5 km,29 mins,33,6,8,6,7,6,10,5,10,39,72
3435,Benloch,Vic,3435Benloch,Sunbury,50.9 km,40 mins,51,7,8,6,8,7,9,6,10,36,57
