State,Postcode,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Annual Return,Annual Return,Annual Return
Wa,6220,"341,500","338,625","337,803","328,050","324,316","318,645","305,103","325,631","319,227","329,202","323,700","330,419","337,927","324,808","330,488","328,312","338,957","375,247","390,015","367,970","375,186","369,887","337,055","311,878","316,492","311,281","309,767","298,892","304,337","307,458","311,872","308,086","308,110","306,965","311,373","312,554","308,285","299,595","288,428","284,902","285,697","293,793","298,675","298,105","298,944","298,996","299,000","302,000","299,757","299,024","306,688","288,699","292,303","292,728","286,108","285,128","282,613","287,375","285,827","285,108","287,507","318,203","301,981","300,436","299,420","297,526","297,891","297,993","303,625","335,332","335,958","388,622","420,383","389,387","373,024","352,626","312,477","300,155","350,161","362,822","368,614","348,988","358,999","335,187","315,162","292,135","290,133","298,942","301,903","312,431","331,933","343,933","326,310","330,988","316,312","288,322","288,395","291,025","287,313","284,082","277,880","264,856","263,897","265,244","273,445","273,340","271,459","266,608","263,382","277,711","289,460","289,872","295,887","293,618","306,007","304,828","304,864","306,773","298,423","296,607","299,850","294,808","293,675","288,980","295,624","291,383","276,774","279,555","286,535","303,673","304,792","309,831","298,521","298,797","270,300","257,666","250,292","253,737","261,367","290,085","285,318","284,541","294,346","296,459","297,921","296,932","296,621","282,051","283,191","276,387","274,325","311,333","318,167","312,698","317,044","303,440","316,154","319,510","312,376",1.00321711786105,1.003217118,#DIV/0!
Wa,6221,"269,000","269,000","269,000","269,000","269,000","269,000","269,000","267,000","265,125","259,758","259,047","259,003","259,001","259,000","259,000","259,000","259,000","259,000","259,000","259,000","259,000","259,000","259,000","477,000","672,000","684,187","684,949","684,997","685,000","685,000","685,000","685,000","685,000","667,500","665,156","641,572","640,098","640,006","640,000","640,000","640,000","640,000","640,000","640,000","597,812","595,176","595,011","595,001","595,000","595,000","595,000","595,000","595,000","595,000","595,000","595,000","595,000","595,000","595,000","595,000",0,0,0,"595,000","646,562","649,785","649,993","650,000","650,000","650,000",0,0,0,"650,000","650,000","317,250","211,547","204,940","204,514","204,501","204,500","207,250","205,875","202,724",0,0,0,0,0,0,"199,174","199,087","199,003","199,000","199,000","199,000","199,000","199,000","571,000","645,062","601,566","596,705","598,857","598,991","599,000","599,000","599,000","599,000","599,000","599,000","599,000","599,000",0,"599,000","549,500","509,797","500,612","500,038","500,002","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","451,437","444,934","444,513","444,501","444,500","444,500","444,500","386,000","370,062","430,473","434,374","434,492","434,499","401,750","371,047","369,128","369,004","369,000","369,000","371,250","374,578",0,0,0,0,"323,436",0,"324,715",0,0.000000000,#DIV/0!
Wa,6223,0,0,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000",0,0,0,0,0,0,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000",0,0,0,0,0,0,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
Wa,6224,"275,000","275,000","267,247","274,608","279,538","294,846","302,803","286,925","284,652","277,384","275,149","275,009","267,376","255,117","239,070","254,598","276,709","307,763","309,173","299,636","299,040","305,502","304,344","304,396","292,741","284,200","270,848","286,677","275,817","270,636","270,030","273,934","273,944","266,724","278,697","266,168","278,042","260,190","263,762","269,923","272,808","259,363","256,648","259,978","262,811","255,113","252,882","266,868","283,867","272,715","228,007","226,958","253,327","238,510","238,657","242,677","247,193","245,225","257,264","252,329","252,020","267,938","260,184","259,074","265,377","282,680","284,927","284,995","285,000","297,454","292,486","298,688","299,605","296,097","260,381","275,481","281,592","280,099","269,378","265,742","262,046","271,528","287,908","291,744","280,203","280,693","264,521","259,805","254,581","261,736","266,804","285,400","299,309","303,082","289,880","287,496","285,468","286,904","280,684","279,949","279,090","275,097","272,287","278,737","279,039","281,440","283,277","246,634","264,477","259,967","259,030","272,002","281,156","280,541","280,034","280,001","280,000","279,500","261,531","274,235","247,452","220,858","217,241","217,015","191,000","135,687","143,918","143,029","209,502","235,516","225,657","229,416","165,838","198,651","189,603","192,300","233,737","267,734","273,867","274,929","272,746","272,023","274,626","274,977","299,499","265,906","243,963","269,733","260,733","266,702","269,897","269,993","192,500","190,156","239,510","254,657","272,739","261,859","252,804",0.965332424881396,0.965332425,#DIV/0!
Wa,6225,"260,000","259,687","259,611","263,097","259,287","269,174","260,198","258,822","258,989","259,687","276,168","290,010","291,564","281,816","280,332","279,333","281,052","279,128","282,664","282,666","282,729","279,342","279,006","278,969","278,857","279,069","280,254","272,078","264,192","260,324","259,083","259,005","259,000","256,875","258,867","260,367","261,648","259,978","259,817","259,020","257,820","253,670","258,667","262,042","259,378","257,711","254,732","256,983","260,999","260,531","261,954","261,935","262,092","264,909","261,057","258,627","253,270","253,571","260,036","260,565","259,098","254,878","255,992","255,187","254,303","257,956","254,733","255,827","255,302","255,416","258,651","257,166","251,385","248,746","243,703","230,584","230,724","241,608","244,331","244,958","248,810","247,556","244,285","246,893","245,668","246,885","233,712","237,632","237,227","229,623","226,789","227,862","228,964","227,998","225,187","221,787","219,174","215,261","216,133","217,571","213,911","212,988","210,353","210,334","200,321","207,050","209,003","210,250","205,478","201,084","203,379","199,333","204,932","199,614","199,663","199,380","199,024","199,501","199,969","199,491","199,046","197,001","194,125","187,351","187,136","197,571","199,536","199,985","199,999","200,000","200,000","200,000","200,000","200,000","200,000","198,047","198,815","196,926","195,060","201,347","211,334","218,948","212,247","209,359","212,167","210,135","237,040","241,314","235,707","240,544","244,486","248,718","255,491","262,031","260,689","251,793","242,275","242,048","242,190",0.998636842172324,0.998636842,#DIV/0!
Wa,6226,"649,000","649,000","469,625","445,601","444,100","444,006","444,000","444,000","444,000","444,000","444,000","444,000","444,000","444,000","444,000","444,000","444,000","325,906","319,432","319,027","430,252","436,578","496,224","490,077","444,942","430,934","261,371","249,773","249,048","239,628","239,039","239,002","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","239,000","577,156","589,197","589,975","574,984","517,905","499,591","499,018","452,501","437,969","437,060","437,004","437,000","437,000","437,000","503,000","476,281","474,556","470,128","522,414","547,888","548,930","548,996","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","506,750","541,078","548,505","362,719","349,429","349,027","349,002","323,625","320,226","320,014","320,000","320,000","320,000","320,000","320,000","320,000","320,000","282,500","280,156","280,005","280,000","280,000","280,000","280,000","280,000","280,000","280,000","253,750","250,234","250,015","250,001","529,281","398,205","243,975","239,311","239,019","503,001","517,531","518,439","518,498","518,500","518,500","518,500","518,500","518,500","518,500","518,500","518,500","518,500","518,500","518,500","518,500","518,500","518,500","518,500","518,500","518,500","518,500","518,500","518,500","376,469","359,717","357,085","361,693","349,397","349,025","349,001","349,000","349,000","349,000","349,000",1.03870477253288,1.038704773,#DIV/0!
Wa,6227,"339,000","339,374","340,094","339,193","339,010","334,626","335,506","334,749","335,998","329,942","324,434","329,777","363,097","365,850","368,178","367,933","367,918","367,917","367,917","367,917","513,854","554,772","559,673","527,123","532,164","453,729","370,545","365,347","365,022","446,251","517,344","446,740","370,109","498,444","539,746","542,328","542,489","542,499","542,500","482,458","375,930","365,683","365,043","365,003","365,000","548,750","374,609","374,351","363,334","357,198","345,662","339,416","339,497","339,031","339,002","338,766","339,352","339,495","339,500","354,469","368,092","454,284","461,986","371,405","320,638","319,102","319,003","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,000","319,500","319,984","302,499","300,156","300,010","321,876","343,652","343,353","341,772","341,670","341,667","341,667","341,667","321,833","319,177","331,521","321,314","320,082","320,002","306,875","305,117","331,254","332,578","326,099","311,519","324,157","320,474","319,092","319,006","297,156","291,228","270,077","267,255","286,711","282,763","283,133","275,508","275,032","275,001","298,437","299,902","320,305","320,014","319,996","319,995","319,995","319,995","281,250","280,078","339,299","348,394","348,962","372,092","362,631","347,664","335,396","335,025","335,001","561,687","389,043","375,878","438,465","427,195","425,918","425,836","425,833","664,533","664,971","636,404","526,869","493,081","490,973","490,842",1.0602754131978,1.060275413,#DIV/0!
Wa,6228,0,0,0,0,0,"562,500","597,656","599,853","584,991","580,937","570,683","570,043","570,005","570,000","550,000","540,625","540,039","540,002","540,000","540,000","540,000","540,000","540,000","540,000","540,000","540,000","540,000","540,000","540,000","540,000",0,0,0,0,0,0,0,0,"540,000","540,000","540,000","540,000","540,000","591,625","598,539","598,971","598,998","599,000","599,000","599,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"599,000","599,000","599,000","599,000","599,000","599,000","599,000","579,500","561,219","551,788","549,174","549,011","549,001","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000",0,0,"549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000","549,000",0,0,"549,000","549,000","549,000","549,000","549,000","549,000","549,000",0,0,0,0,0,0,"549,000","549,000","549,000","549,000","549,000","549,000","549,000",0,0,"574,000","592,750","598,805","598,988","598,999","580,250","579,039","579,002","579,000",#DIV/0!,#DIV/0!,#DIV/0!
Wa,6229,0,0,0,0,0,0,0,0,0,"299,000","299,000","299,000","299,000","299,000","299,000","299,000","299,000","299,000","299,000","299,000","299,000","299,000","207,500","110,781","99,736","99,046","99,003","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000",0,0,0,0,0,0,0,"99,000","99,000","99,000","99,000",0,0,0,0,0,0,0,0,"99,000","99,000","99,000","99,000","99,000","99,000","99,000",0,0,"99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","99,000","322,521","200,938","171,934","170,060","170,004","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000","170,000",0,"170,000","170,000","170,000","170,000","170,000","170,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000,#DIV/0!
Wa,6230,"320,000","324,750","325,369","326,518","332,937","339,152","348,134","350,633","348,258","347,204","346,637","339,790","346,474","342,592","344,506","346,719","341,982","330,686","333,480","337,171","338,886","336,587","339,099","334,256","335,016","338,251","330,441","329,812","329,457","329,410","325,585","320,065","320,134","325,347","317,084","315,443","315,209","315,388","317,615","310,320","309,395","313,006","316,544","319,534","326,398","321,650","320,103","330,069","332,003","332,838","335,198","320,575","326,288","337,897","342,056","347,375","343,668","341,317","337,570","333,598","331,600","330,987","341,312","346,019","334,532","330,439","330,014","330,001","329,250","328,258","328,445","328,965","328,748","328,242","326,953","323,186","327,887","328,680","328,021","329,751","337,797","330,212","320,513","319,907","322,841","322,365","320,085","319,674","319,980","319,936","318,308","318,894","311,950","301,529","300,096","299,753","299,984","309,083","312,549","306,722","308,858","300,383","299,836","299,990","299,106","299,007","299,000","299,000","296,874","292,117","291,504","289,469","288,983","288,999","288,875","285,277","287,017","285,876","284,117","284,660","283,104","280,084","284,068","284,942","282,498","284,656","280,603","280,019","280,251","280,008","282,500","288,344","287,959","288,686","288,730","287,835","287,177","288,761","289,008","297,120","298,382","298,981","307,249","299,528","299,016","299,897","299,431","299,497","299,031","299,939","308,997","318,687","317,401","324,713","324,669","328,979","337,343","342,831","343,864",0.999142997490945,0.999142997,#DIV/0!
Wa,6231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
Wa,6232,"299,875","307,922","316,434","324,715","323,482","334,405","341,150","341,634","340,102","340,006","339,375","331,805","330,226","330,014","330,001","330,000","330,000","335,000","339,625","344,351","342,834","335,240","333,265","337,016","335,126","338,382","337,586","328,127","322,758","326,422","327,276","331,955","331,971","327,587","315,677","310,917","312,870","315,054","313,916","320,713","318,732","316,108","317,569","318,911","329,744","329,921","336,464","338,216","320,076","319,784","312,587","312,912","319,716","323,038","319,596","319,956","319,999","324,500","324,464","319,341","319,021","315,180","319,729","320,733","327,710","326,919","328,810","334,301","344,737","360,898","349,775","335,205","321,169","309,411","317,151","331,630","329,196","323,887","319,340","326,396","329,618","321,863","328,491","329,656","311,458","300,216","299,076","299,065","295,754","298,172","299,573","299,942","299,998","305,000","305,937","303,935","299,496","299,031","296,370","294,461","289,591","291,143","281,884","277,736","275,085","276,427","276,714","279,022","282,439","286,840","283,120","282,945","283,842","285,709","284,575","281,862","284,054","278,316","278,957","275,436","278,777","281,126","279,273","296,517","298,922","298,995","299,000","284,375","286,336","286,385","281,712","287,956","288,935","289,029","289,002","286,016","287,063","288,754","293,492","297,406","330,150","348,942","333,996","333,687","339,146","340,259","316,204","350,563","358,334","356,177","343,849","349,084","384,362","383,023","361,814","352,426","348,638","359,290","370,112",1.01476161223408,1.014761612,#DIV/0!
